C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_40_920.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_40_920.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_40_920.jpg, 0, 1, 0, 4.098657
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_021.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_021.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_021.jpg, 0, 1, 0, 5.263508
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_123.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_123.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_123.jpg, -0.2830311, 1, 0, 6.40165
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_222.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_222.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_222.jpg, -0.1645941, 1, 0, 7.53006
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_323.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_323.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_323.jpg, 0, 0.831055, 0, 8.592257
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_429.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_429.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_429.jpg, 0, 1, 0, 9.635252
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_536.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_536.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_536.jpg, -0.1859058, 1, 0, 10.95791
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_640.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_640.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_640.jpg, -0.3531092, 1, 0, 12.11839
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_743.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_743.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_743.jpg, -0.04755539, 0.9124953, 0, 12.94232
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_845.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_845.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_845.jpg, 0, 0.607266, 0, 13.78752
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_41_946.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_41_946.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_41_946.jpg, -0.2630685, 0.32263, 0, 14.09613
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_050.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_050.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_050.jpg, -0.4842159, 0.01249838, 0, 14.24659
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_151.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_151.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_151.jpg, -0.1860981, 0, 0, 13.86145
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_255.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_255.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_255.jpg, -0.5383428, 0, 0, 13.65193
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_354.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_354.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_354.jpg, -0.2370132, 0, 0, 13.78956
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_458.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_458.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_458.jpg, -0.1560132, 0, 0, 13.46519
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_558.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_558.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_558.jpg, -0.05414578, 0, 0, 13.49296
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_663.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_663.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_663.jpg, 0, 0, 0, 13.08622
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_770.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_770.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_770.jpg, 0, 0.2993364, 0, 13.34474
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_878.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_878.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_878.jpg, 0, 0.6620976, 0, 14.00285
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_42_982.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_42_982.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_42_982.jpg, 0, 0.9560319, 0, 14.6655
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_088.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_088.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_088.jpg, -0.2949654, 1, 0, 15.78466
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_188.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_188.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_188.jpg, -0.2774194, 1, 0, 16.70641
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_288.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_288.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_288.jpg, 0, 0.8375106, 0, 17.72701
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_393.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_393.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_393.jpg, 0, 0.9132583, 0, 18.63551
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_499.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_499.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_499.jpg, 0, 1, 0, 19.6382
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_602.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_602.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_602.jpg, -0.2003979, 1, 0, 20.63847
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_709.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_709.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_709.jpg, -0.4976799, 1, 0, 21.51617
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_812.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_812.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_812.jpg, -0.1918299, 1, 0, 22.48752
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_43_925.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_43_925.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_43_925.jpg, 0, 0.6626698, 0, 23.45741
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_029.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_029.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_029.jpg, -0.1668069, 0.3892334, 0, 23.8628
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_134.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_134.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_134.jpg, -0.4316345, 0.03372829, 0, 23.73266
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_236.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_236.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_236.jpg, -0.1236938, 0, 0, 23.49925
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_341.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_341.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_341.jpg, -0.1202034, 0, 0, 23.25245
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_442.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_442.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_442.jpg, -0.1626126, 0, 0, 23.00317
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_549.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_549.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_549.jpg, 0, 0, 0, 22.76796
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_650.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_650.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_650.jpg, -0.1273137, 0, 0, 22.53614
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_755.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_755.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_755.jpg, -0.1952637, 0, 0, 22.20577
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_857.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_857.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_857.jpg, 0, 0, 0, 21.97953
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_44_959.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_44_959.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_44_959.jpg, 0, 0.1512336, 0, 21.79103
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_059.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_059.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_059.jpg, -0.0717252, 0.4526283, 0, 21.92889
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_163.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_163.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_163.jpg, -0.302754, 0.7392477, 0, 22.3727
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_266.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_266.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_266.jpg, 0, 1, 0, 23.22543
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_366.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_366.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_366.jpg, 0, 0.8610172, 0, 24.15949
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_468.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_468.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_468.jpg, 0, 0.5570896, 0, 24.78083
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_577.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_577.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_577.jpg, 0, 0.4736643, 0, 25.11038
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_677.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_677.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_677.jpg, -0.0552573, 0.7750269, 0, 25.60386
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_785.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_785.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_785.jpg, -0.3542388, 1, 0, 26.37608
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_894.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_894.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_894.jpg, -0.05747401, 1, 0, 27.47557
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_45_994.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_45_994.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_45_994.jpg, 0, 1, 0, 28.39959
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_094.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_094.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_094.jpg, 0, 1, 0, 29.32116
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_198.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_198.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_198.jpg, 0, 1, 0, 30.18521
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_300.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_300.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_300.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_402.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_402.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_402.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_510.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_510.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_510.jpg, -0.1921314, 1, 0, 30.18048
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_610.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_610.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_610.jpg, -0.3255489, 1, 0, 30.17379
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_715.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_715.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_715.jpg, 0, 1, 0, 30.18769
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_818.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_818.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_818.jpg, 0, 1, 0, 30.18989
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_46_924.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_46_924.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_46_924.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_029.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_029.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_029.jpg, 0, 1, 0, 30.19041
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_136.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_136.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_136.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_244.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_244.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_244.jpg, -0.0324741, 1, 0, 30.19008
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_352.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_352.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_352.jpg, -0.3306771, 1, 0, 30.16595
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_461.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_461.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_461.jpg, -0.03114539, 1, 0, 30.18971
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_569.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_569.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_569.jpg, 0, 1, 0, 30.18994
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_670.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_670.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_670.jpg, -0.0604878, 1, 0, 30.18941
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_772.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_772.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_772.jpg, 0, 1, 0, 30.19001
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_876.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_876.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_876.jpg, -0.03453, 1, 0, 30.18984
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_47_979.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_47_979.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_47_979.jpg, -0.1609356, 1, 0, 30.18561
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_086.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_086.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_086.jpg, 0, 1, 0, 30.18995
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_197.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_197.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_197.jpg, -0.2371029, 1, 0, 30.17851
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_304.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_304.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_304.jpg, -0.2288898, 1, 0, 30.18727
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_404.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_404.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_404.jpg, 0, 1, 0, 30.18768
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_507.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_507.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_507.jpg, 0, 1, 0, 30.19005
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_615.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_615.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_615.jpg, 0, 1, 0, 30.19022
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_722.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_722.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_722.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_831.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_831.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_831.jpg, 0, 1, 0, 30.19042
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_48_945.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_48_945.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_48_945.jpg, -0.06679619, 1, 0, 30.19082
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_49_056.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_49_056.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_49_056.jpg, 0, 1, 0, 30.19021
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_49_166.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_49_166.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_49_166.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_49_275.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_49_275.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_49_275.jpg, -0.2648532, 1, 0, 30.17271
C:\Users\User\Desktop\Data2\IMG\center_2019_09_16_18_36_49_386.jpg, C:\Users\User\Desktop\Data2\IMG\left_2019_09_16_18_36_49_386.jpg, C:\Users\User\Desktop\Data2\IMG\right_2019_09_16_18_36_49_386.jpg, -0.1078074, 1, 0, 30.19139
